elapsed_ms,executed_traces,visited_branches,reached_branches,unique_errors
272408,11708,1770,1586,24
273422,11751,1770,1586,24
274422,11797,1770,1586,24
275454,11840,1770,1586,24
276463,11882,1770,1586,24
277478,11927,1770,1586,24
278486,11967,1770,1586,24
279491,12011,1770,1586,24
280491,12052,1771,1586,24
281501,12096,1771,1586,24
282516,12138,1771,1586,24
283537,12182,1771,1586,24
284558,12224,1771,1586,24
285558,12263,1771,1586,24
286558,12307,1771,1586,24
287562,12351,1771,1586,24
288573,12394,1771,1586,24
289603,12439,1771,1586,24
290603,12480,1771,1586,24
291603,12523,1771,1586,24
292619,12567,1771,1586,24
293621,12611,1771,1586,24
294641,12656,1771,1586,24
295664,12696,1771,1586,24
296665,12736,1772,1586,24
297682,12782,1772,1586,24
298686,12827,1772,1586,24
299707,12871,1773,1587,24
300033,12887,1773,1587,24
